"ID","Code","Scientific Name","Common Name"
14265,GY10,Gynochtodes,"Gynochtodes spp"
14266,HA5,Hagenia,"Hagenia spp"
14267,HA8,Halogeton,"Halogeton spp"
14268,HA9,Halothamnus,"Halothamnus spp"
14269,HA11,Haloxylon,"Haloxylon spp"
14270,HA18,Hammada,"Hammada spp"
14271,HA19,Hancornia,"Hancornia spp"
14272,HA20,Harfordia,"Harfordia spp"
14273,HA21,Hartia,"Hartia spp"
14274,HE13,Heberdenia,"Heberdenia spp"
14275,HE14,Hecea,"Hecea spp"
14276,HE17,Hedyscepe,"Hedyscepe spp"
14277,HE19,Helicia,"Helicia spp"
14278,HE21,Heliciopsis,"Heliciopsis spp"
14279,HE24,Helicostylis,"Helicostylis spp"
14280,HE32,Henoonia,"Henoonia spp"
14281,HE33,Hesperaloe,"Hesperaloe spp"
14282,HE34,Heterocentron,"Heterocentron spp"
14283,HE35,Heterostemma,"Heterostemma spp"
14284,HE36,Heynea,"Heynea spp"
14286,HI7,Hieronima,"Hieronima spp"
14287,HI8,Himalayacalamus,"Himalayacalamus spp"
14288,HI9,Hindsia,"Hindsia spp"
14289,HI10,Hippocratea,"Hippocratea spp"
14290,HI11,Hiptage,"Hiptage spp"
14291,HO8,Holarrhena,"Holarrhena spp"
14292,HO10,Holostylis,"Holostylis spp"
14293,HO11,Homalocladium,"Homalocladium spp"
14294,HO12,Homonoia,"Homonoia spp"
14295,HO13,Hoya,"Hoya spp"
14297,HU1,Hunteria,"Hunteria spp"
14298,HU2,Huodendron,"Huodendron spp"
14299,HY12,Hylenaea,"Hylenaea spp"
14300,HY13,Hypocalymma,"Hypocalymma spp"
14302,IC1,Ichnocarpus,"Ichnocarpus spp"
14307,IO1,Iodes,"Iodes spp"
14308,IR2,Irvingia,"Irvingia spp"
14310,IS4,Isopogon,"Isopogon spp"
14313,KA5,Kageneckia,"Kageneckia spp"
14314,KA6,Kalanchoe,"Kalanchoe spp"
14315,KA7,Kaliphora,"Kaliphora spp"
14316,KA8,Kamettia,"Kamettia spp"
14317,KA9,Kandelia,"Kandelia spp"
14321,KN1,Knightia,"Knightia spp"
14323,KO1,Kokoona,"Kokoona spp"
14324,KO2,Kopsia,"Kopsia spp"
14326,LA12,Lagynias,"Lagynias spp"
14327,LA16,Lambertia,"Lambertia spp"
14328,LA23,Landolphia,"Landolphia spp"
14330,LA26,Lasiococca,"Lasiococca spp"
14331,LA27,Lateropora,"Lateropora spp"
14332,LA28,Lavatera,"Lavatera spp"
14333,LA29,Lavigeria,"Lavigeria spp"
14335,LE7,Lepechinia,"Lepechinia spp"
14336,LE8,Lepidocordia,"Lepidocordia spp"
14337,LE9,Lepiniopsis,"Lepiniopsis spp"
14338,LE12,Lepisanthes,"Lepisanthes spp"
14339,LE15,Leptadenia,"Leptadenia spp"
14340,LE17,Leptaulus,"Leptaulus spp"
14341,LE19,Leptodermis,"Leptodermis spp"
14342,LE26,Leucolophus,"Leucolophus spp"
14343,LE27,Leuconotis,"Leuconotis spp"
14344,LE28,Leucopogon,"Leucopogon spp"
14345,LE29,Leucospermum,"Leucospermum spp"
14346,LI4,Linociera,"Linociera spp"
14348,LO3,Lobostemon,"Lobostemon spp"
14349,LO5,Loeseneriella,"Loeseneriella spp"
14350,LO6,Loiseleuria,"Loiseleuria spp"
14351,LO9,Lophanthera,"Lophanthera spp"
14352,LO10,Lophira,"Lophira spp"
14353,LO11,Lophopetalum,"Lophopetalum spp"
14354,LO12,Lophopterys,"Lophopterys spp"
14355,LO13,Lovoa,"Lovoa spp"
14357,MA23,Macfadyena,"Macfadyena spp"
14358,MA24,Mackaya,"Mackaya spp"
14359,MA29,Macoubea,"Macoubea spp"
14360,MA32,Macropharynx,"Macropharynx spp"
14361,MA37,Madhuca,"Madhuca spp"
14362,MA46,Maerua,"Maerua spp"
14363,MA47,Maireana,"Maireana spp"
14364,MA48,Malacothamnus,"Malacothamnus spp"
14365,MA49,Malania,"Malania spp"
14366,MA50,Malaviscus,"Malaviscus spp"
14367,MA51,Malva,"Malva spp"
14368,MA52,Mandevilla,"Mandevilla spp"
14369,MA53,Mansoa,"Mansoa spp"
14370,MA54,Mansonia,"Mansonia spp"
14371,MA55,Mappianthus,"Mappianthus spp"
14372,MA56,Maquira,"Maquira spp"
14373,MA57,Marcetella,"Marcetella spp"
14374,MA58,Marcgraviastrum,"Marcgraviastrum spp"
14375,MA59,Marquesia,"Marquesia spp"
14376,MA60,Marrubium,"Marrubium spp"
14377,MA61,Marsdenia,"Marsdenia spp"
14378,MA62,Mascagnia,"Mascagnia spp"
14379,MA63,Mascarenhasia,"Mascarenhasia spp"
14380,MA64,Mastixia,"Mastixia spp"
14381,MA65,Mayodendron,"Mayodendron spp"
14382,ME5,Melliodendron,"Melliodendron spp"
14383,ME6,Melodinus,"Melodinus spp"
14384,ME12,Memecylon,"Memecylon spp"
14385,ME15,Mendoncia,"Mendoncia spp"
14386,ME28,Mesogyne,"Mesogyne spp"
14387,ME29,Mesua,"Mesua spp"
14388,ME30,Mezilaurus,"Mezilaurus spp"
14389,MI6,Micrechites,"Micrechites spp"
14390,MI7,Micromyrtus,"Micromyrtus spp"
14391,MI8,Microplumeria,"Microplumeria spp"
14392,MI11,Mida,"Mida spp"
14393,MI12,Mischocarpus,"Mischocarpus spp"
14394,MO2,Monococcus,"Monococcus spp"
14396,MY13,Mycerinus,"Mycerinus spp"
14397,MY14,Mytilaria,"Mytilaria spp"
14398,MY15,Myxopyrum,"Myxopyrum spp"
14399,NA1,Napoleonaea,"Napoleonaea spp"
14400,NA4,Naucleopsis,"Naucleopsis spp"
14401,NE7,Nectaropetalum,"Nectaropetalum spp"
14402,NE8,Needhamiella,"Needhamiella spp"
14403,NE10,Neomacfadya,"Neomacfadya spp"
14404,NE12,Neomillspaughia,"Neomillspaughia spp"
14405,NE16,Neomyrtus,"Neomyrtus spp"
14406,NE23,Nesogordonia,"Nesogordonia spp"
14407,NE24,Newbouldia,"Newbouldia spp"
14408,NO3,Noaea,"Noaea spp"
14409,NO7,Norantea,"Norantea spp"
14410,NO8,Nothaphoebe,"Nothaphoebe spp"
14411,NO9,Nothapodytes,"Nothapodytes spp"
14412,NO10,Notopora,"Notopora spp"
14414,OC5,Octoknema,"Octoknema spp"
14418,OL1,Oligarrhena,"Oligarrhena spp"
14419,OL4,Olmediella,"Olmediella spp"
14420,OM1,Omphalocarpum,"Omphalocarpum spp"
14422,ON2,Oncostemum,"Oncostemum spp"
14425,OP4,Ophiocaryon,"Ophiocaryon spp"
14426,OR4,Oreanthes,"Oreanthes spp"
14427,OR5,Oreomunnea,"Oreomunnea spp"
14429,OR7,Oroxylum,"Oroxylum spp"
14430,OR8,Orthaea,"Orthaea spp"
14431,OR9,Orthopichonia,"Orthopichonia spp"
14434,PA20,Pachystigma,"Pachystigma spp"
14435,PA28,Pagamea,"Pagamea spp"
14436,PA29,Pajanelia,"Pajanelia spp"
14437,PA30,Papuechites,"Papuechites spp"
14438,PA31,Paracoffea,"Paracoffea spp"
14439,PA32,Parahancornia,"Parahancornia spp"
14440,PA33,Parakmeria,"Parakmeria spp"
14441,PA34,Parameria,"Parameria spp"
14442,PA35,Parashorea,"Parashorea spp"
14443,PA36,Parsonsia,"Parsonsia spp"
14444,PA37,Pauridiantha,"Pauridiantha spp"
14445,PA38,Pavonia,"Pavonia spp"
14446,PA39,Payena,"Payena spp"
14447,PA40,Payrapyrenaria,"Payrapyrenaria spp"
14448,PE4,Pelargonium,"Pelargonium spp"
14449,PE5,Peltanthera,"Peltanthera spp"
14450,PE7,Peltastes,"Peltastes spp"
14451,PE8,Pentace,"Pentace spp"
14452,PE9,Pentopetia,"Pentopetia spp"
14453,PE10,Peraxilla,"Peraxilla spp"
14454,PE15,Perebea,"Perebea spp"
14455,PE16,Pergularia,"Pergularia spp"
14456,PE19,Periploca,"Periploca spp"
14457,PE23,Peritassa,"Peritassa spp"
14458,PE24,Pernettya,"Pernettya spp"
14459,PE32,Perovskia,"Perovskia spp"
14460,PE33,Petersianthus,"Petersianthus spp"
14461,PE34,Petiveria,"Petiveria spp"
14462,PE35,Petrophile,"Petrophile spp"
14463,PE36,Petrophytum,"Petrophytum spp"
14464,PH1,Philippia,"Philippia spp"
14466,PH10,Philotheca,"Philotheca spp"
14467,PH12,Phoebe,"Phoebe spp"
14468,PH13,Phryganocydia,"Phryganocydia spp"
14469,PH14,Phygelius,"Phygelius spp"
14470,PH21,Phylica,"Phylica spp"
14471,PH22,Phyllarthron,"Phyllarthron spp"
14472,PH23,Phyllodoce,"Phyllodoce spp"
14473,PH24,Phyllostylon,"Phyllostylon spp"
14474,PH25,Phytocrene,"Phytocrene spp"
14475,PI4,Picralima,"Picralima spp"
14476,PI7,Pierrina,"Pierrina spp"
14477,PI18,Pimelea,"Pimelea spp"
14478,PI26,Pinacopodium,"Pinacopodium spp"
14479,PL6,Placospermum,"Placospermum spp"
14480,PL12,Plagianthus,"Plagianthus spp"
14481,PL19,Planchonia,"Planchonia spp"
14482,PL20,Platea,"Platea spp"
14483,PL21,Platycarya,"Platycarya spp"
14484,PL22,Platytheca,"Platytheca spp"
14485,PL23,Pleiocarpa,"Pleiocarpa spp"
14486,PL24,Pleiocarpidia,"Pleiocarpidia spp"
14487,PL25,Pleurosylia,"Pleurosylia spp"
14488,PL26,Plutarchia,"Plutarchia spp"
14489,PO8,Poecilocalyx,"Poecilocalyx spp"
14490,PO13,Polyclita,"Polyclita spp"
14491,PO14,Polylepis,"Polylepis spp"
14492,PO20,Polyosma,"Polyosma spp"
14493,PO21,Polyporandra,"Polyporandra spp"
14494,PO22,Pometia,"Pometia spp"
14495,PO23,Poraqueiba,"Poraqueiba spp"
14496,PO24,Pottsia,"Pottsia spp"
14497,PR13,Prestonia,"Prestonia spp"
14498,PR14,Prinsepia,"Prinsepia spp"
14499,PR15,Prionostemma,"Prionostemma spp"
14500,PR16,Prionotes,"Prionotes spp"
14501,PR17,Prismatomeris,"Prismatomeris spp"
14502,PR18,Pristimera,"Pristimera spp"
14503,PR19,Protea,"Protea spp"
14504,PR20,Prumnopytis,"Prumnopytis spp"
14505,PS7,Psammisia,"Psammisia spp"
14506,PS11,Pseudobotrys,"Pseudobotrys spp"
14507,PS14,Psydrax,"Psydrax spp"
14508,PT6,Pteleocarpa,"Pteleocarpa spp"
14509,PT9,Pterospermum,"Pterospermum spp"
14510,PT10,Pterytgota,"Pterytgota spp"
14511,PY1,Pycnanthus,"Pycnanthus spp"
14512,PY2,Pycnostachys,"Pycnostachys spp"
14513,PY4,Pygeum,"Pygeum spp"
14514,PY5,Pygmaeothamnus,"Pygmaeothamnus spp"
14515,PY6,Pyrenacantha,"Pyrenacantha spp"
14516,PY7,Pyrenaria,"Pyrenaria spp"
14517,PY8,Pyrenocarpa,"Pyrenocarpa spp"
14518,PY9,Pyrostegia,"Pyrostegia spp"
14519,PY10,Pyrostria,"Pyrostria spp"
14522,RE5,Reevesia,"Reevesia spp"
14523,RE6,Rehderodendron,"Rehderodendron spp"
14524,RE7,Reissantia,"Reissantia spp"
14525,RE8,Rennellia,"Rennellia spp"
14526,RH10,Rhabdadenia,"Rhabdadenia spp"
14527,RH11,Rhabdothamnus,"Rhabdothamnus spp"
14528,RH12,Rhagodia,"Rhagodia spp"
14529,RH13,Rhamnella,"Rhamnella spp"
14530,RH14,Rhamnidium,"Rhamnidium spp"
14531,RH15,Rhaphiostylis,"Rhaphiostylis spp"
14532,RH16,Rhaptopetalum,"Rhaptopetalum spp"
14533,RH17,Rhigozum,"Rhigozum spp"
14534,RH18,Rhoiptelea,"Rhoiptelea spp"
14535,RH19,Rhyticaryum,"Rhyticaryum spp"
14536,RI2,Richea,"Richea spp"
14537,RI3,Ricinodendron,"Ricinodendron spp"
14538,RO5,Robinsonella,"Robinsonella spp"
14539,RO11,Romneya,"Romneya spp"
14540,RU1,Rubia,"Rubia spp"
14541,RU6,Ruellia,"Ruellia spp"
14542,RU7,Ruta,"Ruta spp"
14543,RU8,Ruyschia,"Ruyschia spp"
14545,SA17,Saba,"Saba spp"
14546,SA24,Sabia,"Sabia spp"
14547,SA25,Salacia,"Salacia spp"
14548,SA27,Saldinia,"Saldinia spp"
14549,SA30,Salvertia,"Salvertia spp"
14550,SA31,Sapranthus,"Sapranthus spp"
14551,SA32,Sarcococca,"Sarcococca spp"
14552,SA33,Sarcopera,"Sarcopera spp"
14553,SA34,Sarcopoterium,"Sarcopoterium spp"
14554,SA35,Sarcosperma,"Sarcosperma spp"
14555,SA36,Sarcostemma,"Sarcostemma spp"
14556,SA37,Sarcostigma,"Sarcostigma spp"
14557,SA38,Saritaea,"Saritaea spp"
14558,SA39,Sasa,"Sasa spp"
14559,SA40,Sasaella,"Sasaella spp"
14560,SA41,Satyria,"Satyria spp"
14562,SC19,Scaphium,"Scaphium spp"
14564,SC21,Schuurmansia,"Schuurmansia spp"
14565,SC22,Schwartzia,"Schwartzia spp"
14566,SC23,Sclerophyrum,"Sclerophyrum spp"
14567,SC24,Scrophularia,"Scrophularia spp"
14568,SC25,Scytopetalum,"Scytopetalum spp"
14569,SE11,Secamone,"Secamone spp"
14570,SE17,Secamonopsis,"Secamonopsis spp"
14571,SE18,Seidlitzia,"Seidlitzia spp"
14572,SE19,Semialarium,"Semialarium spp"
14573,SE20,Semiarundinaria,"Semiarundinaria spp"
14574,SE21,Semiramisia,"Semiramisia spp"
14575,SE22,Sessea,"Sessea spp"
14576,SH2,Shibataea,"Shibataea spp"
14579,SI2,Simicratea,"Simicratea spp"
14580,SI4,Simirestis,"Simirestis spp"
14581,SI5,Sinobambusa,"Sinobambusa spp"
14582,SI7,Sinojackia,"Sinojackia spp"
14583,SI14,Siphonandra,"Siphonandra spp"
14585,SO2,Sollya,"Sollya spp"
14586,SO10,Sonchus,"Sonchus spp"
14587,SO11,Souroubea,"Souroubea spp"
14589,SP3,Sphyrospermum,"Sphyrospermum spp"
14590,SP4,Sprengelia,"Sprengelia spp"
14591,ST10,Stenanona,"Stenanona spp"
14592,ST12,Stephanostegia,"Stephanostegia spp"
14593,ST14,Stranvaesia,"Stranvaesia spp"
14594,ST18,Strophanthus,"Strophanthus spp"
14598,SY3,Symphonia,"Symphonia spp"
14599,SY7,Synadenium,"Synadenium spp"
14600,SY11,Synardisia,"Synardisia spp"
14601,SY12,Syndiclis,"Syndiclis spp"
14602,TA5,Tacazzea,"Tacazzea spp"
14603,TA6,Tanaecium,"Tanaecium spp"
14604,TA8,Tapeinosperma,"Tapeinosperma spp"
14605,TA11,Tapiphyllum,"Tapiphyllum spp"
14606,TE9,Tecomanthe,"Tecomanthe spp"
14607,TE11,Teminalia,"Teminalia spp"
14608,TE13,Tepuia,"Tepuia spp"
14609,TE21,Tetraclinis,"Tetraclinis spp"
14610,TE22,Tetratheca,"Tetratheca spp"
14611,TE23,Teucridium,"Teucridium spp"
14612,TH1,Thamnocalamus,"Thamnocalamus spp"
14613,TH2,Themistoclesia,"Themistoclesia spp"
14614,TH3,Theophrasta,"Theophrasta spp"
14615,TH11,Thibaudia,"Thibaudia spp"
14616,TH12,Thomasia,"Thomasia spp"
14617,TH13,Thornea,"Thornea spp"
14618,TH14,Thymelaea,"Thymelaea spp"
14619,TI4,Tieghemella,"Tieghemella spp"
14620,TO1,Toxocarpus,"Toxocarpus spp"
14621,TR2,Trachelospermum,"Trachelospermum spp"
14622,TR3,Tremandra,"Tremandra spp"
14623,TR6,Trevesia,"Trevesia spp"
14624,TR9,Trewia,"Trewia spp"
14625,TR10,Triadenum,"Triadenum spp"
14626,TR21,Triainolepis,"Triainolepis spp"
14627,TR22,Trichodesma,"Trichodesma spp"
14628,TR23,Trichostachys,"Trichostachys spp"
14629,TR24,Trichostema,"Trichostema spp"
14630,TR25,Trilepidea,"Trilepidea spp"
14631,TR26,Triplochiton,"Triplochiton spp"
14632,TR27,Trochocarpa,"Trochocarpa spp"
14633,TS1,Tsoongiodendron,"Tsoongiodendron spp"
14634,TU1,Tupeia,"Tupeia spp"
14635,TU2,Turraeanthus,"Turraeanthus spp"
14639,UR1,Urceola,"Urceola spp"
14640,UR5,Urophyllum,"Urophyllum spp"
14642,VA6,Vallaris,"Vallaris spp"
14643,VA12,Vangueriopsis,"Vangueriopsis spp"
14644,VA13,Vatica,"Vatica spp"
14645,VE3,Velascoa,"Velascoa spp"
14646,VI6,Villebrunea,"Villebrunea spp"
14647,VO1,Voacanga,"Voacanga spp"
14649,WE2,Wendlandia,"Wendlandia spp"
14650,WE6,Westringia,"Westringia spp"
14651,WI5,Willughbeia,"Willughbeia spp"
14652,WI6,Winchia,"Winchia spp"
14653,WI7,Withania,"Withania spp"
14654,XA2,Xanthophyllum,"Xanthophyllum spp"
14656,ZA4,Zamia,"Zamia spp"
14657,ZY1,Zygophyllum,"Zygophyllum spp"
14658,COIN2,"Cordyline indivisa","Broadleaf cabbagetree"
14663,QUAC4,"Quercus acuta","Japanese evergreen oak"
14664,QUGL,"Quercus glauca","Ring-cup oak"
14706,THST3,"Thuja standishii","Japanese thuja"
14708,TSDI,"Tsuga diversifolia","Northern Japanese hemlock"
14729,CEJA1,"Cereus jamacaru",Mandacaru
14730,ACIN,"Acrocomia intumescens",Macaiba
14732,IXNI,"Ixora nicaraguensis","Ixora nicaraguensis"
14734,TAAM,"Tabernaemontana amplifolia",Pite
14735,TAMA,"Tabernaemontana markgrafiana",Piangüita
14737,INAL,"Inga alba","Guamo tree"
14738,SYMY,"Syzygium myrtifolium",Redbud
14743,AN26,Anacolosa,"Anacolosa spp"
14744,AT7,Atuna,"Atuna spp"
14745,BA22,Badusa,"Badusa spp"
14746,BU14,Burckella,"Burckella spp"
14747,CL19,Cleistanthus,"Cleistanthus spp"
14748,CR25,Crossostylis,"Crossostylis spp"
14749,CY20,Cyclophyllum,"Cyclophyllum spp"
14750,DI36,Dictyosperma,"Dictyosperma spp"
14751,ER18,Erythrospermum,"Erythrospermum spp"
14752,FI6,Finschia,"Finschia spp"
14754,GE12,Geniostoma,"Geniostoma spp"
14755,GI1,Gironniera,"Gironniera spp"
14757,HA22,Haplolobus,"Haplolobus spp"
14758,KA10,Kayea,"Kayea spp"
14759,ME31,Medusanthera,"Medusanthera spp"
14760,MI13,Micromelum,"Micromelum spp"
14761,OP5,Ophiorrhiza,"Ophiorrhiza spp"
14762,PO25,Ponapea,"Ponapea spp"
14763,PT11,Ptychococcus,"Ptychococcus spp"
14766,SH3,Shirakiopsis,"Shirakiopsis spp"
14767,SP5,Spiraeanthemum,"Spiraeanthemum spp"
14768,TR28,Trukia,"Trukia spp"
14769,VA14,Vavaea,"Vavaea spp"
14770,CL20,Clinostigma,"Clinostigma spp"
14771,EL9,Elattostachys,"Elattostachys spp"
14772,SO12,Soulamea,"Soulamea spp"
14775,PSOD,"Psydrax odorata",Alahee
14777,OSTR,"Osmoxylon truncatum","Osmoxylon truncatum"
14778,AGSA,"Aglaia samoensis","Laga ali"
14779,AIRA,"Aidia racemosa","Aidia racemosa"
14781,ALCO3,"Alphitonia carolinensis",Chelebiob
14782,ALZI,"Alphitonia zizyphoides",Toi
14784,ANGL2,"Anacolosa glochidiiformis","Anacolosa glochidiiformis"
14785,ANIN2,"Anacolosa insularis","Anacolosa insularis"
14789,ANIN,"Antirhea inconspicua","Antirhea inconspicua"
14790,ARNO,"Artocarpus nobilis","Ceylon breadfruit"
14791,ARBR2,"Arytera brackenridgei","Arytera brackenridgei"
14796,ATRA,"Atuna racemosa","Ifi ifi"
14797,AVAL,"Avicennia marina ssp. marina",Biut
14798,BATA,"Baccaurea taitensis","Baccaurea taitensis"
14799,BAPA2,"Badusa palauensis","Badusa palauensis"
14801,BOVI,"Boehmeria virgata","Boehmeria virgata"
14802,BUEN,"Buchanania engleriana","Buchanania engleriana"
14803,BUME2,"Buchanania macrocarpa","Buchanania merrillii"
14804,BUPA2,"Buchanania palawensis","Buchanania palawensis"
14805,BURI,"Burckella richii","Burckella richii"
14809,CABR5,"Campnosperma brevipetiolatum","Kelela charm"
14810,CAMA3,"Canarium harveyi","Canarium nut"
14811,CAHI,"Canarium hirsutum",Mesecheues
14812,CAVI2,"Canarium vitiense",Maali
14813,CAVU2,"Canarium vulgare",Java-almond
14814,PSME2,"Canthium merrillii",Olasina
14817,CEFL2,"Cerbera floribunda","Cassowary plumtree"
14818,CEOD2,"Cerbera odollam","Sea mango"
14820,CICA2,"Cinnamomum carolinense","Pohnpeian cinnamon"
14821,CIPE,"Cinnamomum pedatinervium","Cinnamomum pedatinervium"
14822,CISA,"Citronella samoensis","Citronella samoensis"
14823,CLCA2,"Claoxylon carolinianum",Koee
14824,CLFA2,"Claoxylon fallax","Claoxylon fallax"
14825,CLLO2,"Claoxylon longiracemosum","Claoxylon longiracemosum"
14826,CLCA,"Cleistanthus carolinianus","Cleistanthus carolinianus"
14827,CLIN3,"Cleistanthus insularis","Cleistanthus insularis"
14828,COSC2,"Colona scabra","Colona scabra"
14829,COAS4,"Cordia aspera","Cordia aspera"
14830,COMI2,"Cordia micronesica","Cordia micronesica"
14831,CRBI,"Crossostylis biflora",Saitamu
14832,CROR2,"Cryptocarya oreophila","Cryptocarya oreophila"
14833,CREL,"Cryptocarya elegans",Laulilii
14834,CRTU,"Cryptocarya turbinata","Cryptocarya turbinata"
14840,CYBA2,"Cyclophyllum barbatum",Canthium
14842,DEHA,"Dendrocnide harveyi","Dendrocnide harveyi"
14843,DIAL2,"Dictyosperma album","Hurricane palm"
14846,DIPO,"Discocalyx ponapensis","Discocalyx ponapensis"
14847,DRMU,"Dracaena multiflora","Dracaena multiflora"
14848,DRNI,"Drypetes nitida",Kevert
14849,DRVI,"Drypetes vitiensis","Drypetes vitiensis"
14858,ERAC,"Erythrospermum acuminatissimum","Erythrospermum acuminatissimum"
14859,EUNI4,"Syzygium polyantum","Syzygium polyanthum"
14860,EUPA6,"Syzygium palauensis","Syzygium palawanense"
14861,EUST10,"Syzygium stelechanthum","Syzyguim stelechanthum"
14862,EUSU1,"Eugenia suzukii",Rebotel
14863,EUHO,"Euodia hortensis","Pungent shrub"
14864,EUNI3,"Melicope denhamii",Kertub
14865,EUPA7,"Melicope palawensis",Beror
14867,EUTR4,"Melicope trichantha","Hairyflower melicope"
14868,CLPO,"Clinostigma ponapense",Kotop
14873,FICH,"Finschia chloroxantha","Finschia chloroxantha"
14875,GAMA1,"Garcinia matsudai","Garcinia matsudai"
14876,GAPO1,"Garcinia ponapensis",Konpuil
14877,GARU,"Garcinia rumiyo","Garcinia rumiyo"
14879,GERU,"Geniostoma rupestre",Hangehange
14880,GICE,"Gironniera celtidifolia","Gironniera celtidifolia"
14881,GLCU,"Phyllanthus cuspidatus","Glochidion cuspidatum"
14882,GLRA,"Glochidion ramiflorum","Glochidion ramiflorum"
14883,GMEL,"Gmelina elliptica",Belau
14884,GMPA,"Gmelina palawensis",Blacheos
14885,GLKA,"Phyllanthus kanehirae","Glochidion kanehirae"
14887,GURH,"Guioa rhoifolia",Rhoifolia
14888,HYPA2,"Hydriastele palauensis",Bochelauchererak
14889,HAFL2,"Haplolobus floribundus","Haplolobus floribundus"
14890,HEDE,"Hedycarya denticulata",Denticulata
14891,HEMO,"Hernandia moerenhoutiana","Hernandia moerenhoutiana"
14892,HEOV,"Hernandia ovigera","Hernandia ovigera"
14893,HELA,"Hernandia labyrinthica","Hernandia labyrinthica"
14894,HOWH,"Homalium whitmeeanum","Homalium whitmeeanum"
14895,HONO,"Horsfieldia pilifera",Ersachel
14896,KAPA,"Mesua pacifica",Ketenguit
14897,LISA,"Litsea magnifolia",Papaono
14898,MACA5,"Macaranga carolinensis",Bedel
14899,MAGR1,"Macaranga grayana","Macaranga grayana"
14900,MAHA2,"Macaranga harveyana","Lau pata"
14901,MAST2,"Macaranga stipulosa","Lau fatu"
14903,MATI2,"Mallotus tiliifolius","Mallotus tiliifolius"
14904,MAGL,"Mammea glauca",Manapau
14905,MAMI2,"Mangifera minor",Kanit
14907,MAHO,"Manilkara hoshinoi",Kohle
14908,MAUD,"Manilkara udoido","Manilkara udoido"
14910,MECA1,"Medusanthera laxiflora","Medusanthera carolinensis"
14911,MESA,"Medusanthera samoensis","Medusanthera samoensis"
14913,MEAR2,"Melochia aristata","Melochia aristata"
14915,MEVI,"Melochia villosissima","Melochia villosissima"
14916,MIMI,"Micromelum minutum","Lime berry"
14919,MUCO,"Musa coccinea",Bungeltuu
14922,MYHY,"Myristica hypargyraea ssp. Insularis",Atoneulu
14924,MYIN3,"Myristica inutilis","Myristica inutilis"
14925,MYPA2,"Myrsine palauensis","Myrsine palauensis"
14927,HOAC,"Homalanthus acuminatus","Homalanthus acuminatus"
14928,HONU,"Homalanthus nutans","Homalanthus nutans"
14929,OPPA,"Ophiorrhiza palauensis",Meldii
14930,ORCA,"Ormosia calavensis","Necklace bead tree"
14932,OSPA,"Osmoxylon pachyphyllum","Osmoxylon pachyphyllum"
14933,PAST2,"Palaquium stehlinii","Palaquium stehlinii"
14949,PAKA,"Palaquium karrak","Palaquium karrak"
14955,PARE1,"Pandanus reineckei",Fasa
14961,PAIN,"Parinari insularum","Parinari insularum"
14962,PALA3,"Atuna racemosa ssp. racemosa","Parinari laurina"
14963,PAKO2,"Parkia korom","Parkia korom"
14964,PAPA2,"Parkia parvifoliola",Kmekumer
14965,PLGA,"Planchonella garberi","Planchonella garberi"
14966,PLGR,"Planchonella tahitensis","Planchonella tahitensis"
14967,PLLI,"Planchonella chartacea","Planchonella chartacea"
14969,PLTO,"Planchonella torricellensis","Planchonella torricellensis"
14970,POMA3,"Polyscias macgillivrayi","Polyscias macgillivrayi"
14971,PONO,"Polyscias nodosa",Bngei
14972,POSA3,"Polyscias samoensis","Polyscias samoensis"
14973,POPI2,"Pometia pinnata","Pometia pinnata"
14974,POHO,"Ponapea hosinoi",Kattai
14975,POLE,"Ponapea ledermanniana","Ponapea ledermanniana"
14976,POCA5,"Planchonella calcarea",Elange
14977,PRPU,"Premna pubescens","Premna pubescens"
14978,PRSE6,"Premna serratifolia",Aloalo
14982,PTLE,"Ptychococcus ledermannianus","Ptychococcus ledermannianus"
14984,PTPA,"Ponapea palauensis",Chesdbuuch
14985,RAMY,"Myrsine myricifolia","Rapanea myricifolia"
14987,GAED,"Garcinia buchneri","Lemon drop mangosteen"
14988,RHLA5,"Rhizophora lamarckii","Rhizophora lamarckii"
14989,RHST,"Rhizophora stylosa","Rhizophora stylosa"
14991,RHCO2,"Rhus copallinum","Winged sumac"
14994,SCSA2,"Schefflera samoensis","Schefflera samoensis"
14998,SHIN,"Shirakiopsis indica","Shirakiopsis indica"
15000,SPSA,"Spiraeanthemum samoense","Spiraeanthemum samoense"
15004,SYAQ,"Syzygium aqueum","Watery roseapple"
15005,SYBR,"Syzygium brevifolium","Syzygium brevifolium"
15006,SYCA,"Syzygium carolinense","Syzygium carolinense"
15007,SYCL,"Syzygium clusiifolium","Syzygium clusiifolium"
15008,SYDE,"Syzygium dealatum","Syzygium dealatum"
15009,SYIN,"Syzygium inophylloides","Syzygium inophylloides"
15010,SYRI,"Syzygium richii","Syzygium richii"
15011,SYSA2,"Syzygium samoense","Fena vao"
15012,TAAU,"Tabernaemontana aurantiaca","Tabernaemontana aurantiaca"
15017,TICO2,"Timonius corymbosus","Timonius corymbosus"
15018,TIMO2,"Timonius mollis","Timonius mollis"
15019,TISU,"Timonius subauritus","Timonius subauritus"
15022,WEBI,"Wedelia biflora",Ateate
15026,TIAL,"Timonius albus","Timonius albus"
15027,TILE2,"Timonius ledermannii","Timonius ledermanii"
15028,TIPO,"Timonius ponapensis","Timonius ponapensis"
15030,TRCA3,"Atractocarpus carolinensis","Trukia carolinensis"
15031,VAPA2,"Vavaea amicorum","Vavaea amicorum"
